,Raw Values,Normalized Values
305,76.58648498,0.7000346594289313
306,75.3056747,0.6879998894753939
307,74.74571333,0.6827383715315986
308,74.18629409,0.6774819475583441
309,74.77344761,0.682998968815083
310,72.89169183,0.6653175851826536
311,72.92432965,0.6656242571867892
312,71.36444054,0.6509672022856697
313,70.60517297,0.6438329602509076
314,70.08010776,0.6388993341615264
315,70.80451005,0.6457059744970223
316,69.41110478,0.6326132377050465
317,68.23720056,0.6215829801752688
318,68.81053857,0.6269701879168939
319,67.95144903,0.6188979970976648
320,65.90649636,0.5996831802480358
321,66.20465117,0.602484707222734
322,66.09439847,0.6014487490469014
323,64.92515067,0.5904622442448945
324,65.91054219,0.5997211957403232
325,65.0764574,0.591883954951317
326,64.4365387,0.5858711406698243
327,64.22546298,0.5838878276275701
328,64.67301299,0.5880931041600581
329,62.87339214,0.5711834780651306
330,64.07636038,0.5824868274025606
331,64.24233104,0.5840463235616146
332,63.61616805,0.5781627609015233
333,62.35719049,0.566333135899399
334,61.94124256,0.5624247993343614
335,62.19962941,0.5648526579698879
336,61.91339759,0.5621631619837358
337,61.92579229,0.5622796252612973
338,62.48497727,0.5675338480770085
339,61.935635,0.5623721094897728
340,61.63262008,0.5595249158720814
341,60.37118114,0.5476721632119965
342,59.96038979,0.5438122789860884
343,61.13922001,0.5548888222755269
344,60.52991525,0.5491636631846776
345,59.63744866,0.5407778543966125
346,60.00666098,0.5442470530785687
347,60.12505135,0.5453594745588711
348,59.72064235,0.5415595602716903
349,60.43677303,0.5482884787735548
350,62.87329018,0.5711825200269546
351,66.49930690000001,0.6052533560862031
352,69.81211169,0.6363811852199812
353,72.92970657,0.6656747798881361
354,75.48652039,0.6896991546282616
355,77.56468667,0.7092260537291953
356,78.28725568,0.7160154681699549
357,77.60706621,0.7096242610379598
358,79.24906378,0.7250528247587456
359,79.49390087,0.727353366923541
360,80.39691483,0.7358382810775973
361,81.02638717,0.7417529391048696
362,80.03079367,0.7323981276024688
363,81.96289081,0.7505525295235618
364,82.80100858,0.7584276650634808
365,82.63704015,0.7568869822898442
366,82.54456987,0.7560181115720521
367,83.91816767,0.7689247330989225
368,84.21337153,0.7716985323102283
369,83.5474584,0.7654414687515332
370,83.94591696,0.7691854714196081
371,85.50765598,0.7838599084745347
372,84.75313439,0.7767702606926421
373,87.38966543,0.8015436756450585
374,85.61241075,0.7848442069129308
375,87.04546782,0.7983095205796359
376,87.60232129,0.803541836023949
377,87.31292835,0.800822637471703
378,87.61788219,0.8036880496003813
379,87.91839902,0.8065117706250253
380,87.33875515,0.8010653116612293
381,87.00012634,0.7978834822430658
382,86.98303457,0.7977228842815561
383,88.13082806,0.808507799754219
384,88.89966936,0.8157319986232965
385,88.76009472,0.8144205251677993
386,87.91843709,0.8065121283389657
387,87.61665589,0.803676527020789
388,88.30627918,0.8101563763625287
389,88.93290809999998,0.816044317001507
390,88.29581581,0.8100580602786752
391,87.12400298,0.799047453900927
392,89.0575271,0.8172152640342246
393,86.98426456,0.7977344415331853
394,88.16593201,0.8088376440483409
395,87.07435833,0.7985809820498626
396,88.25426297,0.8096676208216184
397,87.0632953,0.7984770314311659
398,88.74480066,0.8142768188776253
399,88.51117094,0.8120815835813335
400,88.37158723,0.810770024902158
401,88.00478586,0.8073234800269932
402,88.61564448,0.8130632395219243
403,89.857271,0.8247298304056351
404,89.11117455,0.8177193470584052
405,88.73527502,0.814187313907334
406,90.44048272,0.8302098136584295
407,90.87460331,0.8342889044608112
408,88.83698476,0.8151430005863433
409,90.74342245,0.8330563007746452
410,90.92465673,0.8347592172030603
411,89.80826519,0.8242693612331541
412,89.87410639,0.8248880193653052
413,91.94873788,0.8443817048161392
414,91.03236887,0.8357713037285551
415,91.26672743,0.8379733873628639
416,89.98528487,0.8259326763699195
417,90.77882139,0.8333889168585036
418,91.84765707,0.8434319276992134
419,90.42548359,0.830068878594219
420,91.3827811,0.8390638527054075
421,90.06954941,0.8267244441828235
422,89.97814049,0.8258655462327686
423,90.3096759,0.8289807245328692
424,90.72428594,0.8328764899945791
425,90.1455803,0.8274388468424531
426,91.60297257,0.8411328193030064
427,89.95340409,0.8256331176770901
428,91.23679402,0.8376921265790459
429,90.88751787,0.8344102524551847
430,91.11322564,0.8365310513987066
431,91.71235473,0.8421605976970251
432,91.11938781,0.8365889524786111
433,91.10486261,0.8364524705630152
434,91.6813322,0.8418691033065158
435,90.514947,0.8309094961122241
436,89.71700074,0.8234118207544143
437,91.65203082,0.8415937812130506
438,91.01595463,0.835617071985223
439,91.47394549,0.8399204529987817
440,91.03909176,0.8358344734546547
441,89.65866770000002,0.8228637109148444
442,91.06468954,0.8360749957228092
443,90.05823487,0.8266181303218589
444,90.23402189,0.8282698631190987
445,89.98472665,0.8259274312142643
446,91.8117387,0.8430944309389158
447,91.5975513,0.841081879879483
448,90.57501904,0.8314739459712928
449,90.25297529,0.8284479533580662
450,89.78884843,0.8240869171635742
451,91.49798647,0.8401463472379797
452,90.15558683,0.8275328703590219
453,91.54101803,0.8405506810674535
454,90.34836465,0.8293442523818492
455,91.03425337,0.8357890108974713
456,90.10654338,0.8270720475129735
457,91.14968611,0.8368736418476589
458,90.85022799,0.8340598686907797
459,90.23782718,0.8283056184456069
460,90.57429048,0.8314671002642163
461,91.44783131,0.8396750785247219
462,89.7515613,0.823736559238763
463,90.52987624,0.8310497744749032
464,90.60576981,0.8317628868461615
465,88.85217825,0.8152857618990813
466,90.03063173,0.8263587652581311
467,89.38603658,0.8203020100426625
468,89.66376247,0.8229115824738671
469,88.05606264,0.8078052877239599
470,87.71234894,0.804575679581387
471,86.62532028,0.7943617235722253
472,86.89842071,0.7969278341825041
473,86.10068109,0.7894321004587536
474,86.32186857,0.7915104257813789
475,87.1806124,0.7995793682347995
476,85.58175774,0.7845561846121312
477,84.32018121,0.7727021391266968
478,85.34846490000002,0.7823641147130613
479,85.23133389,0.7812635264512496
480,83.60369239,0.7659698554640599
481,84.14668277,0.7710719103213052
482,84.36204419,0.7730954927261616
483,82.44829347,0.7551134777288924
484,81.86204397,0.7496049508392767
485,82.19836897,0.7527651331612233
486,80.83766416,0.7399796569523488
487,82.56379835,0.756198786522097
488,80.59808084,0.7377284803449087
489,80.89253215,0.7404952084339179
490,82.13609654,0.752180007962589
491,81.81714711,0.7491830902482325
492,80.48854812,0.73669928725662
493,81.26469622,0.7439921423962392
494,82.42140024,0.754860783132814
495,82.23030379,0.7530651996255614
496,80.90134325,0.7405779994320801
497,80.63039214,0.7380320842966195
498,82.21095386,0.752883383505092
499,80.81686347,0.7397842091776597
500,82.55444217,0.7561108738345569
501,82.44111181,0.7550459973008117
502,82.15499505,0.7523575824432643
503,82.57000445,0.7562571003777672
504,82.65327799,0.7570395565406868
505,83.17016645,0.7618963521214797
506,83.89940482,0.7687484333089
507,83.34087231,0.7635003412421952
508,85.33284543,0.7822173508002621
509,85.93505505,0.7878758424236327
510,85.71260799,0.7857856818153491
511,87.38667453,0.8015155725028397
512,87.53885279,0.8029454722933299
513,89.39106540000002,0.8203492619212451
514,90.39821735,0.8298126791156374
515,89.99111759,0.8259874818664865
516,92.67881246,0.8512416432132806
517,92.17664249,0.8465231457426601
518,93.01952015,0.8544430062368121
519,94.36744637,0.8671084120547926
520,92.10645466,0.8458636457364702
521,93.72782704,0.8610984107184622
522,92.00929857,0.844950746136121
523,91.78009622,0.8427971113643419
524,92.88011059,0.8531330839086404
525,91.49568071,0.8401246818191418
526,92.16856523,0.8464472500635943
527,91.95875727,0.844475849168045
528,91.7865819,0.8428580522140611
529,90.80421640000002,0.8336275338559546
530,90.04604107,0.8265035547440774
531,89.24455669,0.8189726344467688
532,88.97549237,0.8164444479975587
533,89.06278767,0.8172646934858485
534,89.83434121,0.824514377147614
535,88.75770969,0.8143981149109248
536,88.93708576,0.8160835711969406
537,89.89472492,0.8250817555253009
538,89.75942233,0.8238104231740586
539,89.84901477,0.8246522530858048
540,89.09228711,0.8175418765938401
541,89.28155577,0.819320285791582
542,88.97625236,0.8164515890277018
543,88.31911026,0.8102769399607967
544,86.89757046,0.7969198450499114
545,86.46548218,0.792859850271122
546,87.93127799,0.806632784208074
547,86.14703741,0.7898676744510958
548,86.20108694,0.7903755355057765
549,84.68833564,0.776161397645785
550,84.55245269,0.7748846121066666
551,85.03371137,0.7794066225811166
552,84.16566457,0.7712502674128052
553,83.41172533,0.7641660915172581
554,83.48429814,0.7648480013105118
555,84.03467948,0.7700195032238314
556,84.02689217,0.769946331977574
557,83.67734936,0.7666619522587736
558,82.31388201,0.7538505186275499
559,81.06008809999999,0.74206960032012
560,81.804672,0.7490658714209484
561,82.54389631,0.7560117826568515
562,81.87183273,0.7496969281419028
563,80.99710173,0.7414777667870864
564,79.91313421,0.7312925739103502
565,81.32479433,0.7445568372146572
566,79.94101834,0.7315545792167916
567,79.44182803,0.7268640792749227
568,79.53199670000002,0.7277113235681733
569,79.58711093,0.7282291887739523
570,79.2697328,0.7252470353336833
571,81.02489838,0.7417389501125583
572,80.60286328,0.7377734171838108
573,80.44649158,0.7363041149256002
574,81.07399759999998,0.742200296985569
575,80.13239831,0.7333528267391841
576,81.33413076,0.7446445643269326
577,79.51232841,0.7275265160684008
578,80.50032751,0.7368099689485589
579,79.97948954,0.7319160629189965
580,79.83015237,0.7305128586236168
581,78.96169451,0.7223526410467863
582,78.74249219,0.7202929687161724
583,77.26466917,0.7064070245170505
584,77.86819433,0.7120778772383229
585,76.76317722,0.7016948978687534
586,78.47627847,0.7177915671200864
587,76.77337183,0.701790688625614
588,77.43778372,0.7080336462091095
589,77.36030679,0.7073056562453996
590,76.11909253,0.6956429390456672
591,76.56850919,0.699865755024617
592,76.48572951,0.6990879392768956
593,76.4624307,0.6988690186272728
594,77.35105191,0.707218695394533
595,77.04228069,0.7043174143390959
596,76.28685218,0.6972192449410539
597,77.58567673,0.7094232808652946
598,78.52005968,0.7182029448228306
599,79.65510723,0.7288680966910497
600,80.1073755,0.7331177070133016
601,79.97991582,0.7319200683379222
602,82.09911484,0.7518325199240087
603,81.02731208,0.7417616297589434
604,82.36891368,0.7543676080817422
605,82.43188272,0.7549592787783539
606,83.27622491,0.7628929003126188
607,81.25979414,0.7439460813940634
608,81.76280285,0.7486724598468313
609,83.35420453,0.7636256136601134
610,82.52295937,0.7558150546477423
611,81.85942459,0.7495803385791995
612,81.8037868,0.749057553890609
613,82.57528729,0.7563067390831196
614,82.90318308,0.7593877187278048
615,82.4823319,0.7554333101670188
616,83.39210799,0.7639817627546874
617,81.37690913,0.7450465191284957
618,81.24603216,0.7438167708583882
619,82.58037157,0.7563545120758375
620,81.87701487,0.7497456206483114
621,83.55915859,0.7655514062631704
622,81.59858688,0.7471294511339038
623,82.74195917,0.7578728240567065
624,82.71827429,0.7576502758100003
625,82.37771613,0.7544503178026365
626,81.72015198,0.748271703062799
627,83.29989108,0.7631152727561249
628,83.59659781,0.7659031932584622
629,81.56817194,0.7468436657902302
630,82.41137405,0.7547665748866401
631,82.0728321,0.7515855616237922
632,83.58370499,0.7657820495378228
633,82.84410371,0.7588325962104012
634,82.61618649,0.7566910367975975
635,82.16627916,0.7524636103773784
636,83.05385388,0.7608034540986323
637,83.53246444,0.765300582265759
638,82.91920490000003,0.7595382632080827
639,81.72472683,0.7483146893412367
640,82.53245119,0.7559042418380111
641,81.89611827,0.7499251203196683
642,81.98874197,0.7507954326049081
643,83.58350239,0.7657801458644758
644,82.17427237,0.7525387163044953
645,81.81918517,0.7492022403000665
646,82.60145334,0.7565526009388995
647,83.08653743,0.7611105557917222
648,83.45371038,0.7645605921128014
649,81.41285397,0.7453842646066291
650,83.3780726,0.7638498831996152
651,83.44733584,0.7645006955585203
652,81.36004802,0.7448880884981518
653,82.68029327,0.7572933979449191
654,81.28135587,0.7441486800649222
655,82.59111138,0.756455425649622
656,83.41638363,0.764209861909915
657,81.29591751,0.7442855043786263
658,83.4138286,0.7641858542963329
659,82.49198933,0.755524053464607
660,82.57240851,0.7562796894446308
661,82.45706835,0.7551959283961137
662,83.02181864,0.7605024440662905
663,82.9949833,0.7602502934171522
664,81.36656571,0.7449493301207429
665,83.13858068,0.7615995654063111
666,81.42462484,0.7454948662428083
667,83.35504881,0.763633546697297
668,81.910648,0.750061644800122
669,83.0170021,0.7604571868164252
670,82.05244367,0.7513939875330816
671,82.83126064,0.7587119199515042
672,81.24678562,0.7438238505312411
673,83.26018551,0.7627421906468651
674,82.81812563,0.7585885005613292
675,82.57380932,0.7562928517578646
676,83.25881041,0.7627292699103426
677,81.96180267,0.750542305125162
678,83.17318978,0.7619247599829809
679,81.15886951,0.7429977717781413
680,81.32888335,0.7445952585295106
681,81.55588066,0.74672817426932
682,81.15572913,0.7429682640895657
683,82.39145631,0.7545794235008045
684,82.79592117,0.7583798626606071
685,81.60323609999998,0.7471731362089199
686,80.78482374,0.7394831569563085
687,82.11687886,0.7519994344916759
688,81.59395516,0.7470859304926664
689,80.46205735,0.736450374261604
690,81.63122296,0.7474361067886237
691,80.9116303,0.7406746587751412
692,80.96090416,0.7411376466033016
693,80.98651656,0.741378306244133
694,80.35888865,0.7354809788794046
695,81.20873088,0.7434662799771217
696,79.76408824,0.729892105793049
697,79.36749096,0.7261655921137562
698,79.26593447,0.725211345404838
699,80.99917163,0.7414972160144356
700,80.81986767,0.7398124372895503
701,79.78727467,0.7301099704959257
702,80.5835448,0.7375918965743323
703,79.55970927,0.7279717168598098
704,79.14382863,0.724064012566142
705,79.24067463,0.7249739984938941
706,79.75050588,0.7297644830056786
707,78.98503793,0.7225719808616017
708,78.36282324,0.7167255172808583
709,77.61413984,0.7096907263928338
710,77.09164148,0.704781218980307
711,77.54778688,0.7090672596532194
712,75.63533675,0.6910974652804238
713,74.70018313,0.6823105599411586
714,74.51646326,0.6805842883723953
715,75.30499262,0.6879934805044338
716,72.81869102,0.664631653808983
717,72.28588755,0.6596253173577356
718,72.35833424,0.6603060421002362
719,73.09152990000003,0.6671953068389861
720,71.97335021,0.6566886490255682
721,71.74196073,0.6545144635080467
722,72.16491961,0.6584886764731439
723,71.66124999,0.6537560879673071
724,70.67506293,0.6444896614062591
725,71.78321277,0.6549020765833525
726,70.28077567,0.6407848531736842
727,71.23651301,0.6497651675906685
728,70.58110925,0.6436068523417595
729,71.05323234,0.6480430228399406
730,70.47337195,0.642594529407472
731,70.63797296,0.6441411560393803
732,69.93597686,0.6375450491032457
733,71.35572643,0.6508853226264905
734,69.69336818,0.635265445559986
735,71.15766235,0.649024269763252
736,71.13846278,0.6488438664578094
737,69.62328485,0.6346069274583608
738,69.68256606,0.6351639465079871
739,69.80759885,0.6363387816008933
740,69.84044814,0.6366474406228111
741,70.49005644,0.6427513004781586
742,70.330021,0.6412475729278042
743,69.7909485,0.6361823313170184
744,70.00041405,0.638150514854272
745,69.05827941,0.6292980143436899
746,70.53826985,0.6432043240891384
747,69.50115203,0.633459341109759
748,69.18727154,0.630510052250168
749,68.56075448,0.6246231626719031
750,67.68503829999999,0.6163947443530786
751,69.11590531,0.6298394797431288
752,67.40884136,0.613799538266217
753,67.476989,0.614439868206633
754,68.06586236,0.6199730494513733
755,66.35827559,0.6039281954448503
756,67.66058046,0.616164933207309
757,66.76743976,0.607772790336125
758,65.89982104,0.5996204574999281
759,67.14852567,0.6113535558335602
760,66.94671285,0.6094572789998244
761,66.32091505,0.6035771477438278
762,65.76653616,0.5983680839875255
763,64.3515384,0.5850724594970891
764,65.78693625,0.5985597676381138
765,64.25303232,0.5841468750991994
766,64.08989013,0.5826139558550111
767,65.05212543,0.5916553265072462
768,65.16487331,0.5927147299331377
769,65.86879167,0.5993288988393016
770,66.77942753,0.6078854300115388
771,68.6582382,0.6255391407544767
772,68.08382094,0.6201417921468115
773,70.45875683,0.64245720258414
774,72.26965532,0.6594727958196644
775,73.43660798,0.6704377349906465
776,72.66751598,0.6632111804902361
777,73.89541781,0.6747488112231637
778,74.60362117,0.6814032429145787
779,76.8452298,0.7024658816278736
780,75.71426817,0.6918391219462385
781,76.60785243,0.7002354326029596
782,76.93415347,0.7033014276322938
783,77.58514233,0.7094182595275027
784,77.22425719,0.706027304826897
785,76.05232869,0.6950156115888523
786,74.52795039,0.680692223926267
787,74.02143608,0.6759329060989424
788,74.68174206,0.6821372836654974
789,73.58860696,0.6718659502275451
790,73.52037199,0.6712247997155922
791,71.21106021,0.6495260075858992
792,71.92518359999998,0.6562360651574937
793,70.90511946,0.6466513222377595
794,68.49168005,0.6239741244125273
795,68.78031658,0.6266862155730835
796,68.66293885,0.6255833090768782
797,67.39454678,0.6136652233059386
798,66.60664005,0.6062618815398233
799,65.61327929,0.5969280493445733
800,64.56349701,0.5870640683644239
801,63.28974329,0.5750956033723545
802,63.28361665,0.5750380361400022
803,61.58298516,0.559058535446198
804,60.82411582,0.551928035266505
805,61.3940652,0.5572834027089503
806,60.11903873,0.5453029786830588
807,59.99923502,0.5441772771549368
808,61.12918756,0.5547945552090411
809,61.36189498,0.5569811243753826
810,60.47558897,0.5486532017272386
811,60.67434851,0.5505207892828062
812,59.66856035,0.5410701865537341
813,60.45000400000001,0.5484127998246102
814,60.80958974,0.5517915450822392
815,59.64651164,0.5408630121136426
816,59.54190124,0.5398800702069401
817,60.15249910000001,0.5456173795446059
818,60.17481249,0.5458270409751289
819,58.24862344,0.5277281527433975
820,59.74236722,0.5417636918412155
821,58.22633431,0.5275187192650727
822,58.3855254,0.5290145131205084
823,57.14889801,0.5173948951417291
824,57.78556067,0.523377114968312
